soc6_id,ai,software,robot,nra,nri,nrm,rc,rm,req,wages,employment
21-1093,0.4415389729536621,-1.326309077,-0.756137951,-0.052145692,0.30539575558585025,-0.94008342,-0.032926195,-0.813972196,high,20,399560
21-1094,0.009487116,-0.889247524,-0.785233458,1.2467695595107398,1.2467661709563433,-0.087110238,-0.528670428,-0.717068339,high,23.99,61300
21-2011,1.2664123948757213,-0.951723857,-0.838503235,0.5441744915930747,0.9670836562448198,-1.039652274,-2.376444387,-1.461466148,high,28.93,53140
21-2021,1.1941145417640715,-0.770982785,-0.743786799,0.7094909781619362,2.194958111075897,-1.471117308,-2.782053305,-1.35575285,high,29.109999999999996,24030
23-1011,1.3130628124285626,-0.765358002,-0.807951672,1.3176194823259666,-0.062966581,-1.238789982,0.21945268744072113,-0.66421169,high,78.74,707160
23-1012,1.4484907185253042,-1.12560125,-0.808263503,0.9751781887190364,-2.518715491,-1.318445065,0.9044810820525899,-1.034208234,high,31.88,15540
23-1021,1.3594175270490965,0.9773344989646401,-0.431150318,0.5087495301854605,-1.427271531,-0.863747299,0.796318704,-0.699449456,high,46.75,12490
23-1022,1.4168212372426767,0.073115467,-0.618400925,0.6917784974581299,-1.215804263,-1.895944418,-1.312847669,-1.831462692,high,47.559999999999995,7780
23-1023,1.4823209505863286,-0.412632843,-0.752090465,0.27258312080137137,-0.711011432,-1.613832665,-0.276291546,-0.990161027,high,73.9,28230
23-2011,1.2759959957125544,-0.296479233,-0.716147137,-0.063954013,-1.127124442,-1.169091784,0.5890074792708082,-0.646592807,medium,30.21,345240
23-2093,1.2637833636857516,-1.105983571,-0.849990177,0.3434330436165982,-1.202161214,-1.023057465,1.0937652437216585,-0.43516621,low,27.42,53680
25-1011,1.333783211415612,-1.110370713,-0.823930144,1.0283156308304577,0.5714352207992502,-1.613832665,-2.051957253,-1.628845537,high,NA,78410
25-1021,1.2615872900314817,-1.176812625,-0.771972937,1.5183609303024423,0.9670836562448198,-1.454522499,-1.655361866,-1.113493208,high,NA,33870
25-1022,1.3230470756002972,-1.21939022,-0.844882128,0.7094909781619362,0.5236845475558193,-1.424651843,-0.844144031,-1.219206506,high,NA,46560
25-1031,1.205316939540909,-1.23182697,-0.848205138,1.264482040214546,1.4514119134281898,-1.149178014,-2.151106099,-0.593736158,high,NA,6420
25-1032,1.3356189917359786,-1.232621309,-0.847658489,1.7663356601557354,1.0489419532335584,-1.348315722,-2.115051973,-0.783139151,high,NA,36010
25-1041,0.733652092,-1.254192132,-0.850355743,1.2821945209183523,2.2358872595702675,-0.73762675,-1.529172425,-1.082660163,high,NA,8240
25-1042,1.2110241070569465,-1.226376608,-0.839649423,1.9375563069592017,1.089871101727928,-1.086117739,-1.493118299,-1.201587623,high,NA,49920
25-1043,1.243925852095026,-1.268434416,-0.852722748,2.274093440331528,1.7106298538925282,-0.843833528,-1.979849001,-1.188373461,high,NA,1270
25-1051,1.290227077789238,-0.775053748,-0.729410054,1.4416068472526138,0.9739051809938816,-1.225514135,-1.033428192,-0.866828845,high,NA,11150
25-1052,1.3182744504573545,-0.899040842,-0.749527646,1.2172487583377287,0.8852253592560813,-1.418013919,-0.591765148,-1.201587623,high,NA,20650
25-1053,1.3319716524958443,-1.244481857,-0.848335658,1.2762903606837508,1.1376217749713589,-1.318445065,-1.466077705,-0.840400521,high,NA,6240
25-1054,1.0258454441307472,-1.216740203,-0.780775196,1.884418864847781,0.939797557,-1.082798778,-2.196173757,-1.029803513,high,NA,12860
25-1061,1.3059084162267605,-1.243752322,-0.849212715,1.7899523010941447,1.7993096756303275,-1.009781618,-0.889211688,-0.972542144,high,NA,4930
25-1062,1.2927935370276613,-1.232431001,-0.830949519,1.2231529185723302,1.3559105669413278,-1.693487749,-2.430525576,-1.549560564,high,NA,9340
25-1063,1.3032016747098707,-1.220322084,-0.846120958,1.583306692883066,0.27810965658960435,-1.484393155,-1.91675428,-1.35575285,high,NA,11640
25-1064,1.3030876322820524,-1.151865516,-0.850463747,2.0910644730588586,0.7078657157804815,-1.364910531,-1.646348335,-1.029803513,high,NA,3340
25-1065,1.3530422525665484,-1.223542528,-0.846191779,1.6246358145252817,0.6874011415332965,-1.826246221,-2.178146694,-1.35575285,high,NA,15190
25-1066,1.3179848028751966,-1.223247933,-0.84822086,1.6541566156982943,2.1335643883343445,-1.597237856,-1.357915326,-1.201587623,high,NA,40050
25-1067,1.3336974272884923,-1.228187159,-0.847320462,2.2209559982201075,0.25764508234241923,-1.617151627,-1.177644696,-1.166349857,high,NA,12030
25-1071,0.9053066348269498,-1.223148063,-0.846181645,1.4120860460796028,0.6874011415332965,-1.218876211,-1.889713685,-0.668616411,high,NA,207700
25-1072,0.4938599231541356,-1.15991353,-0.802048589,1.4770318086602265,1.8061312003793901,-0.740945712,0.3456421285534343,-0.756710826,high,NA,69190
25-1081,1.1760151001667918,-1.212212218,-0.851092401,0.9869865091882419,1.185372448214789,-0.886980031,-0.429521581,-0.946113819,high,NA,58280
25-1082,1.3711023343878554,-1.202506307,-0.81674558,2.1146811139972677,0.844296211,-1.491031079,-2.592769143,-0.72147306,high,NA,4330
25-1111,1.3748435315553091,-1.221106676,-0.846041349,1.205440437868524,0.35996795357834205,-1.623789551,-1.25876648,-1.210397065,high,NA,13900
25-1112,1.3409850411935864,-1.2175902,-0.849126564,1.618731654,0.47593387431238915,-1.650341245,-2.187160225,-1.52753696,high,NA,14830
25-1113,1.331777881291056,-1.232432883,-0.848550026,1.6246358145252817,1.0625850027316819,-1.803013488,-2.340390261,-1.219206506,high,NA,12050
25-1121,0.7372937794274578,-1.166831194,-0.854352774,1.1345905150532971,2.365496229802437,-0.60818724,-1.781551307,-0.602545599,high,NA,97830
25-1122,1.3318868775937494,-1.226024291,-0.846645657,1.075548912707275,0.912511458,-1.341677798,-1.952808406,-1.051827117,high,NA,27350
25-1123,1.4029343008994979,-1.270516228,-0.843450561,1.7604314999211337,1.5469132599150508,-1.557410315,-1.61930774,-1.496703914,high,NA,57680
25-1124,1.318449046386669,-1.250036297,-0.849060786,1.046028111534264,-0.63597466,-1.557410315,-2.899229214,-1.6420597,high,NA,19520
25-1125,1.4227726372147498,-1.23184163,-0.801224314,2.079256152589654,0.087106964,-1.613832665,-0.826116967,-1.073850721,high,NA,18250
25-1126,1.3481222805699642,-1.238951614,-0.847986367,1.341236123264376,0.7010441910314199,-1.720039443,-1.024414661,-1.272063155,high,NA,21620
25-1192,1.1948512760322778,-1.223847966,-0.845968607,0.2489664798629627,0.7556163890239117,-1.341677798,-0.790062841,-1.06504128,high,NA,2420
25-1193,1.1476578954160186,-1.222494672,-0.846893271,1.0342197910650592,1.7515590023868965,-1.610513704,-1.664375398,-1.170754578,high,NA,13400
25-1194,0.1357367258215706,0.0815326,-0.00796246,0.2843914412705761,1.444590388679128,-0.116980894,-0.6638734,-0.49242758,medium,31.49,103100
25-2011,0.002941585,-0.529467098,-0.314295791,-1.097182054,0.15532221110649552,-0.813962872,-1.529172425,-1.316110363,medium,18.58,415360
25-2012,0.3397880985591591,-0.391677078,-0.476506027,0.49103704948165416,0.9807267057429433,-1.132583205,-1.303834137,-0.89325717,high,NA,119250
25-2021,0.8671529836815837,-0.405982963,-0.705854788,0.544174492,1.5332702104169285,-1.318445065,-1.051455255,-1.294086759,high,NA,1394200
25-2022,1.2703342433226394,-0.57570081,-0.706947573,0.9456573875460254,1.9220971211134363,-1.358272607,-1.060468787,-1.175159299,high,NA,611120
25-2023,0.49673712277773796,-0.628674082,-0.670510251,0.9751781887190372,1.349089042192266,-0.886980031,-1.096522913,-0.791948592,high,NA,11110
25-2031,1.174336758950316,-0.567633094,-0.705791823,0.9515615477806285,1.1376217749713589,-1.288574409,-1.565226551,-1.254444272,high,NA,1042090
25-2032,0.34891734628976423,-0.674956083,-0.722209103,0.7744367407425606,1.9152755963643755,-0.229825595,-1.14159057,-0.580521996,high,NA,88280
25-2055,0.7145576552980948,-0.544881645,-0.542611444,NA,NA,NA,NA,NA,high,NA,97505
25-2056,0.7145576552980948,-0.544881645,-0.542611444,NA,NA,NA,NA,NA,high,NA,97505
25-2057,1.2800500526377396,-0.439682642,-0.523408944,1.1641113162263081,1.349089042192266,-1.40141911,-0.754008715,-0.985756306,high,NA,82970
25-2058,0.9396316899177026,-0.487263952,-0.524733713,0.8452866635577883,1.9698477943568673,-1.487712117,-1.366928858,-1.12230265,high,NA,152490
25-2059,-0.697388826,-0.624226893,-0.689051239,0.3080080822089848,1.2808737947016509,-0.203273901,-2.637836801,-1.210397065,high,NA,42780
25-3011,1.333416862731559,-0.631780781,-0.646502463,0.5855036132352897,0.2098944090989882,-1.408057034,-1.123563507,-1.139921533,high,30.35,36490
25-3021,0.5032293664406766,-0.564049881,-0.712119602,0.8629991442615946,1.3900181906866362,-0.754221559,-1.231725885,-1.368967012,medium,24.19,248150
25-3031,1.3095779584174436,-0.350520925,-0.29612586,NA,NA,NA,NA,NA,high,20.52,397200
25-3041,1.3095779584174436,-0.350520925,-0.29612586,0.8098617021501741,1.2399446462072816,-1.262022715,-1.979849001,-1.329324525,medium,21.55,174980
25-3099,1.3095779584174436,-0.350520925,-0.29612586,NA,NA,NA,NA,NA,NA,NA,120480
25-4011,0.6548232408319171,-1.066460832,-0.662712425,0.25487064009756505,0.7146872405295424,-0.88366107,0.3005744710131799,-0.866828845,high,30.76,7230
25-4012,0.7154833164909701,-0.956868258,-0.824560879,1.2113445981031254,0.5373275970539426,-0.584954508,-1.375942389,-0.994565747,high,32.45,11620
25-4013,-0.120030365,-0.643968116,-0.628854546,-0.306024582,-0.581402462,0.082156814,-0.240237419,-0.611355041,high,25.4,12240
25-4022,0.722839356,-0.371475619,-0.336520248,0.6681618565197213,0.44864777531614236,-0.671247515,-1.177644696,-1.00777991,high,31.14,131680
25-4031,0.010336984185148543,-0.920322872,-0.719315247,-0.872823965,-1.318127135,-0.336032373,0.31860153402928093,-0.31623875,medium,19.52,73330
25-9021,0.8403620961695178,0.3675308423290946,-0.550998797,0.7449159395695504,1.1171572007241737,-0.166765321,-2.078997847,-1.205992344,high,28.1,8220
25-9031,1.2858864009569697,-0.739445295,-0.698196587,1.0106031501266506,1.8197742498775136,-1.477755232,-1.457064173,-1.390990616,high,35.14,198660
25-9042,0.427851964,-0.848389572,-0.534744486,NA,NA,NA,NA,NA,medium,NA,418080
25-9043,0.427851964,-0.848389572,-0.534744486,NA,NA,NA,NA,NA,medium,NA,418080
25-9044,1.0936300429308636,-1.39927083,-0.811697213,0.4319954471356313,0.39407557732365056,-1.175729708,-1.276793543,-1.135516812,high,NA,135160
25-9049,0.427851964,-0.848389572,-0.534744486,NA,NA,NA,NA,NA,NA,NA,418080
27-1011,1.003964436365016,0.2961650957109043,-0.64584496,1.2408653992761365,0.35996795357834205,-0.445558112,0.6701292628432659,0.2475655080055291,high,59.76,54470
27-1012,-0.966081567,-0.438630422,-0.687259674,-0.990907169,-1.652381847,0.5103028859689801,-0.014899132,0.2651843910603976,medium,23.65,4760
27-1013,-0.602277542,0.056302211,-0.485497592,-0.288312101,-1.952528936,0.11202747007615735,-0.988360535,-0.109216874,medium,33.59,12080
27-1014,0.6843984792652907,0.6023010117787136,-0.301700076,0.8925199454346057,0.42818320106895813,-0.359265105,0.048195588787753645,-0.003503576,high,53.43,35990
27-1021,0.8470592125125194,0.6932756570530708,-0.520720041,0.2312539991591564,-0.731476006,-0.435601227,0.778291641,-0.470403976,high,39.3,30450
27-1022,0.5575275903100132,-0.474725006,-0.454596381,0.8393825033231859,1.8470603488737602,-0.249739366,-1.682402461,-0.598140879,medium,41.23,20560
27-1023,-0.302331223,-0.978278327,-0.828951666,-1.179840297,-2.334534322,0.25806178923685896,-2.015903127,-0.818376917,low,16.5,42840
27-1024,0.6943198677179715,1.6540734362618628,0.069175403,0.9397532273114237,-0.451793492,-0.574997622,0.23747975045682335,-0.404333165,high,31.009999999999998,211890
27-1025,1.1040492820883474,-0.616086429,-0.746346689,0.6740660167543236,0.9943697552410666,-1.255384791,-0.528670428,-0.871233566,high,32.43,64290
27-1026,-1.038629304,-0.101538208,-0.345012565,0.012800070478873573,0.5577921713011278,0.27797556003150026,-1.006387598,-0.439570931,medium,18.33,173110
27-1027,-0.080389621,-0.457921679,-0.231997961,0.3080080822089848,0.503219973,-0.063877505,-1.231725885,-1.161945136,high,32.93000000000001,9490
27-2011,0.1325828976186321,-1.16517429,-0.608801653,-0.866919804,-0.451793492,-1.198962441,0.38169625458563755,-1.245634831,low,36.06,54160
27-2012,0.9194931091575309,-0.255639614,-0.56617027,0.49103704948165416,0.7931347751437505,-0.544297226,-0.652606486,-0.388916642,high,53.2,153770
27-2021,-1.859051539,-0.362541026,-0.57409094,0.2489664798629627,0.6669365672861123,0.5567683511564764,-0.041939726,0.3885165724444781,low,NA,11930
27-2022,0.089966655,-0.22524717,0.31701563933870003,0.6209285746429031,2.078992190341851,-0.372540953,-1.484104768,-0.985756306,high,NA,218970
27-2023,-0.060840326,-0.862173842,-0.519357244,-1.356965104,-0.097074205,-0.979910962,0.22846621894877225,-1.210397065,low,NA,12720
27-2031,-2.722364828,-1.15785163,-0.760512249,-1.50456911,-1.113481392,-0.754221559,0.9585622711008954,-0.20171601,medium,24.62,8930
27-2032,-1.618283752,-0.838642871,-0.625621531,0.36704968455500764,2.7475016157498833,-0.896936917,-0.537683959,-0.426356769,high,28.24,5400
27-2041,0.8631312219571965,-0.783875067,-0.78538281,0.13088327517091852,0.9670836562448198,-0.505299425,-0.168129167,-0.813972196,high,45.88,11690
27-2042,-0.032020997,-0.796303664,-0.69129026,-0.229270499,-0.567759412,0.015777577902058137,2.0582131150831056,-0.470403976,high,50.21,31750
27-3011,0.8292117744039673,-0.440943801,-0.58905774,1.3176194823259666,0.8170101117654661,0.032372387,-0.087007384,0.28280327411526607,high,74.87,26820
27-3023,1.1579600644706094,-1.00886791,-0.795161994,1.1641113162263081,-0.520008739,-0.744264674,-0.177142699,-0.690640015,high,41.49,44530
27-3031,1.2688022397347798,-0.647943808,-0.727512857,1.175919636695513,1.396839715435697,-1.607194742,-0.744995184,-1.382181175,high,37.76,264750
27-3041,1.110650622976482,-0.96048288,-0.689543345,0.6976826576927323,0.13485763685931132,-0.827238719,0.7422375149076735,-0.690640015,high,40.78,101430
27-3042,1.1669451948676532,-0.353740507,-0.66833442,0.9633698682498324,-1.290841036,-0.574997622,1.8959695479381893,-0.329452912,high,41.71,48620
27-3043,0.9690628110175148,-1.020933438,-0.817098472,0.057081272238390136,-1.150999778,-1.137561647,-0.510643365,-1.214801786,high,44.02,54010
27-3091,1.0935927016049407,-1.325209351,-0.869196737,0.9397532273114237,0.20307288434992743,-1.394781187,2.238483745244124,-0.818376917,high,29.679999999999996,52160
27-3092,0.8149729212945918,-0.848670631,-0.828126191,-2.50827635,-1.925242837,-0.163446359,0.8594134245123356,-0.038741342,medium,33.79,14240
27-3099,0.6432235111627606,-1.029668356,-0.775936614,NA,NA,NA,NA,NA,NA,54.73,23780
27-4011,-0.039861566,0.9238329747323015,0.1495604646990321,0.6386410553467102,-0.922478699,0.41405299379488153,1.156859964278015,0.5250629161197105,medium,27.74,56110
27-4012,0.095374184,2.447056812936546,0.6897685815328465,-0.093474814,0.005248667,0.3144841398216755,-0.096020915,0.049353074,medium,40.8,33020
27-4014,0.4479179815688024,5.930942032314212,0.1051261437913934,0.7508201,0.8715823097579579,0.2879324454288206,-0.041939726,1.0227963624197505,medium,36.34,13420
27-4021,-0.197626246,1.0811692855610096,0.7270910101789784,0.18402071728233824,0.9807267057429433,0.28461348362971384,-0.609792211,-0.245763218,medium,24.14,47380
27-4031,-0.479102738,1.1129652057703876,0.10972180178580081,0.036416711,0.59872132,0.6297855107368274,0.7602645779237758,0.7276800712506994,medium,33.629999999999995,22970
27-4032,0.9668219277721373,-0.127935269,-0.240341197,1.0224114705958554,0.093928488,-0.694480247,0.2915609395051276,-0.844805241,high,38.94,32080
29-1011,-0.220917544,-1.08526899,-0.586517635,0.4674204085432455,0.5441491218030043,-0.087110238,0.5168992272064018,-0.082788549,high,40.25,37740
29-1021,-0.210981119,-0.520044676,-0.641910684,0.48513288924705184,1.4173042896828822,0.6994837085180712,0.7242104518915713,1.093271894639225,high,82.83,120740
29-1022,-0.269149519,-0.366766525,1.055172623205543,1.0696447524726727,1.5537347846641134,0.19500151505382882,0.05720912,0.10220972280286221,high,148.76,4290
29-1023,0.13517620224271876,-0.958537261,-0.421137953,0.00689591,1.6014854579075437,0.19168255325472203,0.33662859704538317,-0.272191542,high,104,6310
29-1024,-0.185558942,4.519803714915906,-0.070528736,0.071841673,1.8470603488737602,0.5932769309466516,0.8323728299881823,0.5558959614657307,high,NA,NA
29-1031,1.3272182026283754,-0.509625325,-0.631230384,0.8511908237923899,0.673758092,-1.643703322,-1.042441724,-1.553965284,high,33.34,69880
29-1041,0.4806907476486944,0.14731207988145253,0.048427416,1.3589486039681824,1.158086349218543,-0.067196467,0.7873051724479279,0.1594710927311855,high,63.99,40640
29-1051,0.5834814265863933,-0.53237322,-0.7000435,-0.022624891,0.3395033793311578,-0.465471883,1.9049830794462403,0.36649296862589237,high,62.220000000000006,325480
29-1071,0.078913522,0.8932920988744577,-0.511544714,0.777388821,0.5305060723048809,-0.185019611,0.45831127240407016,-0.155466442,high,60.22999999999999,140910
29-1081,0.6057328199362776,-1.215629059,-0.786014983,0.46151624830864313,0.37361100307646544,0.15517397346454617,-0.204183293,-0.567307833,high,75.95,9320
29-1122,0.088245624,0.3668562592564482,-0.410179481,0.7272034588657433,0.892046884,-0.40407109,-2.047450487,-1.30069384,high,44.61,134980
29-1123,-0.389474776,0.083774277,-0.446602157,0.7153951383965386,0.9056899335032663,-0.156808436,-0.384453924,-0.505641743,high,47.1,229740
29-1124,-0.248937264,-0.706397361,-0.388790128,0.38476216525881396,0.2985742308367885,0.8056904860894907,2.0131454575428513,1.9962396512012437,medium,47.28,15510
29-1125,0.19305303712799124,-0.435205873,-0.698071814,0.2489664798629627,1.4582334381772515,-0.120299856,-1.889713685,-1.060636559,high,27.07,15920
29-1126,-0.217763716,0.037735394,0.022721373,0.2135415184553493,0.34632490408021954,0.3742254522055989,0.7692781094318256,0.3356599232798721,medium,35.73,129910
29-1127,1.128863097776555,-0.673205031,-0.689564402,1.175919636695513,0.7283302900276658,-1.122626319,-1.348901795,-1.395395337,high,43.01,162760
29-1128,-0.061474523,-0.747415754,-0.761957385,0.8570949840269922,1.1921939729638507,-0.877023146,-0.790062841,-0.408737886,high,26.840000000000003,6580
29-1131,-0.103665882,0.2249486060849265,-0.15594976,0.29619976173978085,0.18942983485180404,-0.070515429,-0.023912663,-0.351476516,high,62.07,78810
29-1141,0.20354776631734062,-0.115017557,-0.626681049,1.088538065,1.6751579251974085,-0.576325207,0.18880668031334905,-0.564665001,high,42.8,3072700
29-1151,0.21556703082936488,0.38717151558304336,-0.347790166,1.146398835522501,1.4514119134281898,0.19832047685293558,0.9585622711008954,0.3929212932081954,high,98.93,46540
29-1161,0.17046214047971714,-0.515375796,-0.485436053,0.9220407466076167,1.5400917351659902,-0.229825595,-0.0058856,-0.831591079,high,58.87,7950
29-1171,0.1638322385233767,-0.703345327,-0.780652054,1.1818237969301144,1.1990154977129124,-0.425644341,0.2645203449809767,-0.800758034,high,59.94,258230
29-1181,0.610766633,0.568146664,-0.489604202,0.9161365863730143,1.5264486856678667,-0.263015213,-0.528670428,-0.285405704,high,43.02,13940
29-1211,0.20915915837851132,1.0492715612126855,-0.65950161,0.9043282659038095,0.6874011415332965,0.019096539701164927,0.6521021998271637,0.2519702287692458,high,145.66,37430
29-1212,0.6871710222538068,-0.5600199,-0.71492256,NA,NA,NA,NA,NA,high,202.56,16870
29-1213,0.6871710222538068,-0.5600199,-0.71492256,0.095458314,0.7010441910314199,-0.485385654,-0.925265814,-1.148730974,high,157.53,11640
29-1214,0.6871710222538068,-0.5600199,-0.71492256,NA,NA,NA,NA,NA,high,152.21,29260
29-1215,1.013466289974829,-0.978361997,-0.726423888,0.603216094,-0.758762105,-0.581635546,-0.357413329,-1.822653251,high,107.91,100940
29-1216,1.0278396727800292,-0.861037796,-0.704090189,1.0932613934110813,0.31903880508397364,-0.511937348,0.1653714983924157,-0.518855905,high,108.3,67220
29-1217,0.6871710222538068,-0.5600199,-0.71492256,1.8017606215633495,1.594663933158482,-1.295212333,-0.204183293,-1.016589351,high,122.84,11340
29-1218,0.2549292289420972,-0.904952381,-0.717386021,0.49694120971625655,1.158086349218543,-0.253058328,-0.267278014,-0.66421169,high,133.33,21450
29-1221,1.108554462599681,0.036412671,-0.669858876,-0.24107882,1.035298903735435,-0.611506202,-0.60077868,-1.157540416,high,97.71,33430
29-1222,0.6871710222538068,-0.5600199,-0.71492256,0.8570949840269922,-0.042502007,-0.163446359,1.039684054673353,0.5162534745922759,high,121.56,12320
29-1223,1.2645897344806791,-0.827548363,-0.807526405,0.7685325805079591,0.9670836562448198,-1.739953214,-1.393969453,-1.426228382,high,118.92000000000003,26500
29-1224,0.6871710222538068,-0.5600199,-0.71492256,1.1995362776339216,1.1308002502222971,-0.336032373,1.5444418191242044,0.45018266313651867,high,158.21,29250
29-1229,0.6871710222538068,-0.5600199,-0.71492256,1.1709995031666778,1.1649078739676046,-0.569466019,-0.412996773,-0.926292576,high,114.76,305260
29-1241,0.6871710222538068,-0.5600199,-0.71492256,1.4770318086602265,0.7760809632710968,0.965000652,0.9405352080847932,0.37089768938960965,high,127.61999999999999,12580
29-1242,-0.078897078,0.24573943616121813,-0.589895542,NA,NA,NA,NA,NA,high,178.56,19060
29-1243,-0.078897078,0.24573943616121813,-0.589895542,NA,NA,NA,NA,NA,high,174.51,780
29-1249,-0.078897078,0.24573943616121813,-0.589895542,NA,NA,NA,NA,NA,NA,167.25,25910
29-1291,0.6895369484797744,-0.7426764,-0.720487198,0.1958290377515422,0.33268185458209615,0.18836359145561463,0.12931737236021243,0.2475655080055291,high,39.61,7800
29-1292,-0.448328541,-0.402506467,-0.026950769,0.46151624830864313,0.5918997950464353,0.30452725442435513,1.021656991657252,0.6792281428498107,medium,40.8,214700
29-1299,0.6895369484797744,-0.7426764,-0.720487198,0.936801147,0.44523701294161194,-0.593251912,-0.18615623,-1.056231838,high,59.6,30080
29-2011,0.25642812994913855,0.5421557745239668,-0.261312805,-0.050177639,-0.322184521,-0.027368925,1.9650732894999128,0.823115688,high,33.410428694059824,170619.29797528428
29-2012,-0.15648438,1.6213456005464861,-0.501228938,0.23715815939375798,0.025713240874326814,-0.120299856,1.6526041972208152,1.040415245474619,medium,23.21614807250256,162980.70202471572
29-2031,-0.119769884,0.30866024724523755,0.042496762490859076,0.1544999161093272,-0.520008739,0.32775998701810327,1.1388329012619127,1.2562465628967598,medium,31.49,55750
29-2032,-0.294468149,2.416499684,-0.161931958,0.225349839,0.059820864619634415,0.3675875286073853,2.0582131150831056,1.000772758601164,medium,40.58,81080
29-2033,0.058338350356374996,-0.284815761,-0.557582303,-0.553999312,0.046177815121511014,0.025734463,0.3456421285534343,0.7452989543055686,medium,43.08,16910
29-2034,-0.589010169,0.8915543732974074,0.38658619706389563,-0.719315799,0.10075001311400372,0.53685458,1.1117923067377606,0.8642264149259318,medium,33.77,215820
29-2035,-0.101412182,0.41093264342172503,-0.205821756,0.12497911493631617,0.3531464288292812,-0.050601658,1.490360630075899,0.9699397132551438,medium,39.2,38380
29-2036,-0.314450804,0.3162544806368195,0.1364845154956397,NA,NA,NA,NA,NA,medium,62.059999999999995,3190
29-2042,-0.72065439,-0.29148759,-0.330543704,NA,NA,NA,NA,NA,medium,19.29,167720
29-2043,-0.72065439,-0.29148759,-0.330543704,NA,NA,NA,NA,NA,medium,25.75,95440
29-2051,-0.155169057,-0.721669289,-0.730966911,0.3257205629127919,0.8170101117654661,-8.17E-04,0.15635796688436457,-0.051955504,medium,17.49,19690
29-2052,-0.020887833,-0.732046726,-0.603436284,-0.105283134,0.21671593384804994,-0.11034297,2.1663754931797166,0.6131573313940535,medium,19.35,453630
29-2053,-0.250359363,-1.226800313,-0.703496423,0.7980533816809702,0.844296211,-0.352627182,0.8323728299881834,-0.576117275,medium,19.6,100950
29-2055,-0.51548197,-0.49534881,-0.161511438,-0.406395306,0.407718627,0.447242612,1.1929140903102196,0.39732601397191264,medium,27.64,107400
29-2056,-0.393638536,0.11530408513622087,0.057503928174882014,0.089554154,-0.165289452,0.062243043,0.3907097860936886,-0.135645198,medium,19.6,118750
29-2057,0.051482079226940446,0.6925732712073652,0.38859316163107355,-0.890536445,0.40089710207271223,-0.329394449,1.1748870272941172,-0.043146062,medium,20.42,66060
29-2061,-0.546454783,-0.18368934,0.5053862276341338,0.030512551,0.6396504682898655,-0.186679092,1.0937652437216585,-0.118026315,medium,26.86,632020
29-2072,0.5511922811384529,-0.41925607,-0.539218685,NA,NA,NA,NA,NA,medium,24.560000000000002,187720
29-2081,0.074353742,0.037792044281293846,0.6461964732412807,0.8570949840269922,1.5605563094131742,-0.216549748,1.1658734957860661,0.018520028292236486,medium,21.58,73460
29-2091,0.039212930598740973,-0.339170914,-0.605802923,0.5382703313584716,1.0830495769788662,0.23151009484400406,-0.330372735,0.093400281,high,37.61,9150
29-2092,0.5421282293444588,-0.806064397,-0.799912052,0.1544999161093272,-0.574580937,-0.120299856,-0.456562176,-0.589331437,medium,30.040000000000003,10080
29-2099,-0.224727318,0.05376573,-0.237207158,-0.223366339,0.6532935177879888,-0.538489043,1.1839005588021672,-0.179692406,medium,24.42,162800
29-9021,0.37744425222848105,-0.389681288,-0.611793394,NA,NA,NA,NA,NA,medium,31.38,35500
29-9091,-0.362169285,-0.879877519,-0.613355788,9.917500096688415e-4,0.5100414980576967,-0.399092647,0.39972331760173974,-0.959327981,high,NA,29720
29-9092,1.5137815222887934,-0.533399414,-0.730726819,0.8216700226193788,0.012070191,-1.783099717,-0.375440392,-1.747772998,high,44.77000000000001,3220
29-9093,0.20369622331850937,-0.360106506,-0.684368104,0.16630823657853194,0.9193329830013898,0.5003460005716598,0.6430886683191137,0.3268504817524376,medium,29.42,18650
29-9099,0.20369622331850937,-0.360106506,-0.684368104,0.6799701769889259,1.233123121,-0.528532157,-0.384453924,-1.223611227,high,32.78,41130
31-1121,-0.67886985,-1.11330563,-0.462657694,-0.199749698,-0.315362997,0.13857916446901222,0.030168525771652622,-0.267786821,low,15.275383485326504,1235638.3413026847
31-1122,-0.607048755,-1.144117818,-0.846364785,-1.197552778,-0.724654482,-0.591592431,-0.068980321,-0.747901385,low,14.649198968893332,2268591.6586973155
31-1131,-0.940339062,-0.513684739,-0.283768901,-0.400491146,-0.260790799,-0.282928984,0.8143457669720812,0.23875606647809455,medium,17.41,1310090
31-1132,-1.722701201,-0.578607245,0.12929153064215754,-1.634460635,-0.758762105,0.40741507019666795,1.2379817478504727,0.7893461619427407,low,17.34,44790
31-1133,-0.529124068,-0.550822032,-0.670468111,-0.034433211,0.25764508234241923,-0.083791276,0.33662859704538317,-1.00777991,low,18.57,30590
31-2011,-0.346263797,-0.520810088,-0.653587195,0.9751781887190364,0.939797557,-0.269653137,0.39972331760173974,-0.162073523,medium,31.859999999999996,43810
31-2012,-0.808545375,-0.584664069,-0.651310179,0.3611455243204053,1.1308002502222971,-0.170084283,-0.114047978,-0.276596263,medium,20.71,3710
31-2021,-0.563728881,-0.296573407,-0.287525523,0.14859575587472484,0.6874011415332965,-0.087110238,-1.213698822,-0.263382101,medium,31.010000000000005,97740
31-2022,-0.918444228,-0.728095753,-0.265431594,-0.435916107,-0.097074205,-0.166765321,-0.447548644,-0.140049919,low,15.97,42800
31-9011,-1.451220678,-1.208446641,-0.839713108,-0.542190992,-0.390399769,-0.180041168,-1.592267146,-0.382309561,medium,27.43,86270
